,smiles1,smiles2,smiles3,c1,c2,c3,stab_temp,RH(%),Temp(C),prop,time(h),value,theor_IEC,solvent_NaOH,solvent_KOH,additive_glutaraldehyde,additive_1-vinyl-propyltriethoxysilane-imidazolium,additive_Polyvinylbenzyl chloride,additive_phenyl-Silsesquioxane,additive_Im-phenyl-Silsesquioxane,additive_QA-Silsesquioxane,additive_hexanedithiol,additive_octanedithiol,additive_PEG,additive_PE,additive_ZrO2,additive_diethanediol,additive_halloysite_nanotube,additive_Polyvinyl Imidazolium,additive_PAGE
1452,*CC(C)(C[N+](CCCO[Si]1(CC1(C)C)C)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),720.0,0.698,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,*CC(C)(C[N+](CCCO[Si]1(CC1(C)C)C)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,0.702,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,*CC(C)(C[N+](CCCO[Si]1(CC1(C)C)C)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),24.0,0.703,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,*CC(C)(C[N+](CCCO[Si]1(CC1(C)C)C)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.671,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,-0.092,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),360.0,-0.06,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),720.0,0.029,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),192.0,0.991,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),96.0,1.446,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.591,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,*CC(C)(C[N+](CCOC)(C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),24.0,1.591,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),720.0,1.168,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),360.0,1.278,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,1.321,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),192.0,1.395,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),96.0,1.477,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),24.0,1.491,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,*CC(C)(C[N+]1(C)CCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.529,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,*CC(C)(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,1.588,6.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,*CC(C)(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),336.0,1.591,6.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,*CC(C)(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),168.0,1.603,6.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,*CC(C)(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.611,6.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,*CC(C)(C[N+]1(C)CCCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),504.0,0.545,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,*CC(C)(C[N+]1(C)CCCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),168.0,0.763,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,*CC(C)(C[N+]1(C)CCCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),696.0,0.772,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,*CC(C)(C[N+]1(C)CCCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),336.0,0.906,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,*CC(C)(C[N+]1(C)CCCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),72.0,1.462,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,*CC(C)(C[N+]1(C)CCCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.608,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,0.305,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),720.0,0.446,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),360.0,0.671,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),192.0,1.003,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),96.0,1.438,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),24.0,1.581,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,*CC(C)(C[N+]1(C)CCOCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.661,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,*CC(C)(C[NH+](C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,1.543,9.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,*CC(C)(C[NH+](C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),336.0,1.567,9.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,*CC(C)(C[NH+](C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),168.0,1.613,9.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,*CC(C)(C[NH+](C)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.643,9.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,*CC(C)(C[NH+](CC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),336.0,0.25,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,*CC(C)(C[NH+](CC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),504.0,0.27,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,*CC(C)(C[NH+](CC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),168.0,0.294,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,*CC(C)(C[NH+](CC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),696.0,0.581,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,*CC(C)(C[NH+](CC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),72.0,1.279,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,*CC(C)(C[NH+](CC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.558,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,*CC(C)(C[NH+](CCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),696.0,1.414,7.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,*CC(C)(C[NH+](CCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),504.0,1.43,7.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,*CC(C)(C[NH+](CCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),336.0,1.519,7.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,*CC(C)(C[NH+](CCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),168.0,1.555,7.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,*CC(C)(C[NH+](CCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),72.0,1.58,7.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,*CC(C)(C[NH+](CCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.612,7.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),720.0,1.228,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),528.0,1.331,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),360.0,1.503,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),192.0,1.539,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),96.0,1.543,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),24.0,1.58,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,*CC(C)(C[NH+](CCCCCCCC)C)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.592,5.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,*CC([H])(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),696.0,1.506,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,*CC([H])(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),168.0,1.518,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,*CC([H])(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),504.0,1.518,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,*CC([H])(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),72.0,1.542,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,*CC([H])(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),336.0,1.554,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,*CC([H])(C[N+]1(C)CCCCC1)*,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,22.0,OHCond(mS/cm),0.0,1.59,7.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),360.0,0.984,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),287.0,0.989,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),240.0,1.003,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),168.0,1.014,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),96.0,1.022,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),48.0,1.036,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),24.0,1.057,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,35.7,64.3,0.0,60.0,100.0,20.0,OHCond(mS/cm),0.0,1.077,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),360.0,1.16,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),287.0,1.167,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),240.0,1.169,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),168.0,1.181,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),96.0,1.186,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),48.0,1.211,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),24.0,1.232,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,*CCCC(CCCC*)n1nnc(C2C=C(SC3C=CC=C3)C=C2)c1,*CCCCCCCC*,*CC*,40.0,60.0,0.0,60.0,100.0,20.0,OHCond(mS/cm),0.0,1.268,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,*OC1=C(C[N+](C)(C)C)C=C(C2=CC=C(OC3=CC=C(S(=O)(C4=CC=C(*)C=C4)=O)C=C3)C(C[N+](C)(C)C)=C2)C=C1.[OH-],*OC1=CC=C(C2=CC=C(OC3=CC=C(S(=O)(C4=CC=C(*)C=C4)=O)C=C3)C=C2)C=C1,*CC*,40.0,60.0,0.0,20.0,100.0,20.0,OHCond(mS/cm),0.0,1.204,1.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,*OC1=C(C[N+](C)(C)C)C=C(C2=CC=C(OC3=CC=C(S(=O)(C4=CC=C(*)C=C4)=O)C=C3)C(C[N+](C)(C)C)=C2)C=C1.[OH-],*OC1=CC=C(C2=CC=C(OC3=CC=C(S(=O)(C4=CC=C(*)C=C4)=O)C=C3)C=C2)C=C1,*CC*,40.0,60.0,0.0,20.0,100.0,20.0,OHCond(mS/cm),48.0,1.204,1.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,*OC1=C(C[N+](C)(C)C)C=C(C2=CC=C(OC3=CC=C(S(=O)(C4=CC=C(*)C=C4)=O)C=C3)C(C[N+](C)(C)C)=C2)C=C1.[OH-],*OC1=CC=C(C2=CC=C(OC3=CC=C(S(=O)(C4=CC=C(*)C=C4)=O)C=C3)C=C2)C=C1,*CC*,50.0,50.0,0.0,20.0,100.0,20.0,OHCond(mS/cm),48.0,1.322,2.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
